datetime;dollar;d_dollar;day_of_week_0;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6;sin_month;cos_month
2016-01-04;72.9299;0.0;1;0;0;0;0;0;0;0.0;1.0
2016-01-05;72.9299;0.0;0;1;0;0;0;0;0;0.0;1.0
2016-01-06;72.9299;0.0;0;0;1;0;0;0;0;0.0;1.0
2016-01-07;72.9299;0.0;0;0;0;1;0;0;0;0.0;1.0
2016-01-08;72.9299;0.0;0;0;0;0;1;0;0;0.0;1.0
2016-01-09;72.9299;0.0;0;0;0;0;0;1;0;0.0;1.0
2016-01-10;72.9299;0.0;0;0;0;0;0;0;1;0.0;1.0
2016-01-11;72.9299;0.0;1;0;0;0;0;0;0;0.0;1.0
2016-01-12;75.9507;3.020799999999994;0;1;0;0;0;0;0;0.0;1.0
2016-01-13;76.6041;0.6534000000000049;0;0;1;0;0;0;0;0.0;1.0
2016-01-14;76.4275;-0.17660000000000764;0;0;0;1;0;0;0;0.0;1.0
2016-01-15;76.523;0.09550000000000125;0;0;0;0;1;0;0;0.0;1.0
2016-01-16;76.565;0.04200000000000159;0;0;0;0;0;1;0;0.0;1.0
2016-01-17;76.565;0.0;0;0;0;0;0;0;1;0.0;1.0
2016-01-18;76.565;0.0;1;0;0;0;0;0;0;0.0;1.0
2016-01-19;78.6678;2.102800000000002;0;1;0;0;0;0;0;0.0;1.0
2016-01-20;78.4862;-0.1816000000000031;0;0;1;0;0;0;0;0.0;1.0
2016-01-21;79.4614;0.975200000000001;0;0;0;1;0;0;0;0.0;1.0
2016-01-22;83.5913;4.129900000000006;0;0;0;0;1;0;0;0.0;1.0
2016-01-23;80.5714;-3.019900000000007;0;0;0;0;0;1;0;0.0;1.0
2016-01-24;80.5714;0.0;0;0;0;0;0;0;1;0.0;1.0
2016-01-25;80.5714;0.0;1;0;0;0;0;0;0;0.0;1.0
2016-01-26;77.7965;-2.7749000000000024;0;1;0;0;0;0;0;0.0;1.0
2016-01-27;81.8394;4.042900000000003;0;0;1;0;0;0;0;0.0;1.0
2016-01-28;78.9969;-2.842500000000001;0;0;0;1;0;0;0;0.0;1.0
2016-01-29;77.3674;-1.629499999999993;0;0;0;0;1;0;0;0.0;1.0
2016-01-30;75.1723;-2.1950999999999965;0;0;0;0;0;1;0;0.0;1.0
2016-01-31;75.1723;0.0;0;0;0;0;0;0;1;0.0;1.0
2016-02-01;75.1723;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-02;76.3264;1.1540999999999997;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-03;77.9273;1.6008999999999958;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-04;79.2593;1.3319999999999936;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-05;76.4609;-2.798400000000001;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2016-02-06;77.3409;0.8800000000000097;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2016-02-07;77.3409;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2016-02-08;77.3409;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-09;76.8614;-0.4795000000000016;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-10;78.6805;1.8190999999999917;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-11;79.0689;0.3884000000000043;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-12;79.1144;0.04550000000000409;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2016-02-13;79.4951;0.38069999999999027;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2016-02-14;79.4951;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2016-02-15;79.4951;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-16;77.7792;-1.7158999999999907;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-17;76.245;-1.5341999999999985;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-18;77.8503;1.6052999999999997;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-19;75.4575;-2.3928000000000083;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2016-02-20;76.3657;0.9082000000000079;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2016-02-21;77.1326;0.7668999999999926;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2016-02-22;77.1326;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-23;77.1326;0.0;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-24;77.1326;0.0;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-25;76.3928;-0.7398000000000025;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2016-02-26;76.3929;0.00010000000000331966;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2016-02-27;75.0903;-1.3025999999999982;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2016-02-28;75.0903;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2016-02-29;75.0903;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2016-03-01;75.8994;0.8091000000000008;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-02;74.0536;-1.845799999999997;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-03;73.6256;-0.42799999999999727;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-04;73.8242;0.198599999999999;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2016-03-05;73.1854;-0.6388000000000034;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2016-03-06;73.1854;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2016-03-07;73.1854;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-08;73.1854;0.0;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-09;73.1854;0.0;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-10;72.3775;-0.8079000000000036;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-11;71.0928;-1.2847000000000008;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2016-03-12;70.3067;-0.7860999999999905;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2016-03-13;70.3067;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2016-03-14;70.3067;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-15;70.1542;-0.1525000000000034;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-16;70.5408;0.3866000000000014;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-17;71.0256;0.4847999999999928;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-18;68.5598;-2.4658000000000015;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2016-03-19;68.4026;-0.1571999999999889;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2016-03-20;68.4026;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2016-03-21;68.4026;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-22;68.8086;0.4059999999999917;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-23;67.7764;-1.0322000000000031;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-24;67.6409;-0.1354999999999933;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-25;68.9328;1.2918999999999983;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2016-03-26;68.4346;-0.4981999999999971;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2016-03-27;68.4346;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2016-03-28;68.4346;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-29;67.7807;-0.6539000000000073;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-30;68.7549;0.9742000000000104;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2016-03-31;67.6076;-1.1473000000000013;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2016-04-01;67.8552;0.24759999999999138;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2016-04-02;67.141;-0.7141999999999911;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2016-04-03;67.141;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2016-04-04;67.141;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-05;68.6753;1.5342999999999876;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-06;68.8901;0.21480000000001098;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2016-04-07;68.5215;-0.3686000000000007;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2016-04-08;67.796;-0.7254999999999967;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2016-04-09;67.4662;-0.32980000000000587;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2016-04-10;67.4662;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2016-04-11;67.4662;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-12;67.125;-0.3412000000000006;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-13;66.3456;-0.7793999999999954;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2016-04-14;65.7662;-0.5794000000000068;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2016-04-15;66.4954;0.7292000000000058;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2016-04-16;66.0452;-0.4502000000000095;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2016-04-17;66.0452;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2016-04-18;66.0452;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-19;68.2724;2.2272000000000105;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-20;65.6474;-2.625;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2016-04-21;66.0364;0.3889999999999958;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2016-04-22;65.0254;-1.0109999999999957;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2016-04-23;66.2198;1.1944000000000017;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2016-04-24;66.2198;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2016-04-25;66.2198;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-26;66.6295;0.40969999999998663;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2016-04-27;66.4559;-0.17359999999999332;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2016-04-28;65.1618;-1.2941000000000003;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2016-04-29;65.1133;-0.048500000000004206;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2016-04-30;64.3334;-0.7798999999999978;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2016-05-01;64.3334;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2016-05-02;64.3334;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-03;64.3334;0.0;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-04;64.3334;0.0;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-05;66.1718;1.8384000000000071;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-06;65.8918;-0.28000000000000114;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2016-05-07;66.1928;0.30100000000000193;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2016-05-08;66.1928;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2016-05-09;66.1928;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-10;66.1928;0.0;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-11;66.3277;0.13489999999998759;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-12;66.2428;-0.08489999999999043;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-13;64.9607;-1.2820999999999998;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2016-05-14;64.9306;-0.030100000000004457;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2016-05-15;64.9306;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2016-05-16;64.9306;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-17;64.8895;-0.041100000000000136;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-18;64.5138;-0.3756999999999948;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-19;65.0641;0.5502999999999929;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-20;66.211;1.1469000000000023;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2016-05-21;66.3775;0.1664999999999992;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2016-05-22;66.3775;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2016-05-23;66.3775;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-24;67.0475;0.6700000000000017;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-25;67.0493;0.0018000000000029104;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-26;65.8949;-1.1543999999999954;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-27;65.2062;-0.6887000000000114;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2016-05-28;66.0413;0.8351000000000113;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2016-05-29;66.0413;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2016-05-30;66.0413;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-05-31;66.0825;0.041199999999989245;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2016-06-01;65.9962;-0.08629999999999427;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-02;66.6156;0.6193999999999988;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-03;66.7491;0.13349999999999795;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2016-06-04;66.8529;0.10380000000000678;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2016-06-05;66.8529;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2016-06-06;66.8529;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-07;65.7894;-1.0635000000000048;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-08;65.2089;-0.5805000000000007;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-09;64.6797;-0.529200000000003;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-10;63.7402;-0.9394999999999953;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2016-06-11;64.7077;0.9675000000000011;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2016-06-12;64.7077;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2016-06-13;64.7077;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-14;64.7077;0.0;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-15;66.0306;1.3229000000000042;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-16;65.9156;-0.1150000000000091;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-17;65.8618;-0.05379999999999541;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2016-06-18;65.4398;-0.42199999999999704;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2016-06-19;65.4398;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2016-06-20;65.4398;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-21;64.1509;-1.2889000000000124;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-22;64.1743;0.023400000000009413;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-23;63.7162;-0.45810000000000173;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-24;64.3212;0.605000000000004;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2016-06-25;65.5287;1.207499999999996;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2016-06-26;65.5287;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2016-06-27;65.5287;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-28;65.0588;-0.46989999999999554;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-29;64.8095;-0.24930000000000518;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2016-06-30;64.2575;-0.5520000000000067;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2016-07-01;64.1755;-0.08199999999999363;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2016-07-02;64.0165;-0.15900000000000603;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2016-07-03;64.0165;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2016-07-04;64.0165;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-05;63.6844;-0.33209999999999695;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-06;64.2676;0.583200000000005;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-07;64.6304;0.3627999999999929;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2016-07-08;64.05;-0.5803999999999974;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2016-07-09;64.2488;0.19880000000000564;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2016-07-10;64.2488;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2016-07-11;64.2488;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-12;64.2024;-0.04640000000000555;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-13;63.9029;-0.29949999999999477;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-14;63.8531;-0.04980000000000473;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2016-07-15;63.5773;-0.2757999999999967;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2016-07-16;63.1697;-0.4076000000000022;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2016-07-17;63.1697;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2016-07-18;63.1697;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-19;63.1154;-0.054299999999997794;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-20;62.9891;-0.12630000000000052;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-21;63.4183;0.4292000000000016;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2016-07-22;63.7373;0.3189999999999955;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2016-07-23;64.627;0.8896999999999977;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2016-07-24;64.627;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2016-07-25;64.627;0.0;1;0;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-26;64.9184;0.2914000000000101;0;1;0;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-27;65.7408;0.8223999999999876;0;0;1;0;0;0;0;1.2246467991473532e-16;-1.0
2016-07-28;65.9467;0.20590000000001396;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2016-07-29;66.1125;0.16579999999999018;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2016-07-30;67.0512;0.9386999999999972;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
2016-07-31;67.0512;0.0;0;0;0;0;0;0;1;1.2246467991473532e-16;-1.0
2016-08-01;67.0512;0.0;1;0;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-02;65.9553;-1.0959000000000003;0;1;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-03;66.8816;0.9263000000000119;0;0;1;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-04;66.742;-0.1396000000000015;0;0;0;1;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-05;66.3941;-0.34790000000000987;0;0;0;0;1;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-06;65.5627;-0.8313999999999879;0;0;0;0;0;1;0;-0.4999999999999997;-0.8660254037844388
2016-08-07;65.5627;0.0;0;0;0;0;0;0;1;-0.4999999999999997;-0.8660254037844388
2016-08-08;65.5627;0.0;1;0;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-09;65.0799;-0.48280000000001166;0;1;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-10;64.7848;-0.2950999999999908;0;0;1;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-11;64.8137;0.028899999999993042;0;0;0;1;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-12;64.9497;0.1360000000000099;0;0;0;0;1;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-13;64.3364;-0.6133000000000095;0;0;0;0;0;1;0;-0.4999999999999997;-0.8660254037844388
2016-08-14;64.3364;0.0;0;0;0;0;0;0;1;-0.4999999999999997;-0.8660254037844388
2016-08-15;64.3364;0.0;1;0;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-16;64.2076;-0.12879999999999825;0;1;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-17;63.9514;-0.25619999999999976;0;0;1;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-18;63.9943;0.04290000000000305;0;0;0;1;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-19;63.5487;-0.445600000000006;0;0;0;0;1;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-20;63.9391;0.39040000000000674;0;0;0;0;0;1;0;-0.4999999999999997;-0.8660254037844388
2016-08-21;63.9391;0.0;0;0;0;0;0;0;1;-0.4999999999999997;-0.8660254037844388
2016-08-22;63.9391;0.0;1;0;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-23;64.2078;0.2687000000000026;0;1;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-24;64.7684;0.5605999999999938;0;0;1;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-25;64.814;0.0455999999999932;0;0;0;1;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-26;64.9459;0.13190000000000168;0;0;0;0;1;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-27;64.738;-0.2078999999999951;0;0;0;0;0;1;0;-0.4999999999999997;-0.8660254037844388
2016-08-28;64.738;0.0;0;0;0;0;0;0;1;-0.4999999999999997;-0.8660254037844388
2016-08-29;64.738;0.0;1;0;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-30;65.081;0.3430000000000035;0;1;0;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-08-31;64.9072;-0.17379999999999995;0;0;1;0;0;0;0;-0.4999999999999997;-0.8660254037844388
2016-09-01;65.2535;0.3462999999999994;0;0;0;1;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-02;65.2566;0.0031000000000034333;0;0;0;0;1;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-03;65.8684;0.6117999999999881;0;0;0;0;0;1;0;-0.8660254037844384;-0.5000000000000004
2016-09-04;65.8684;0.0;0;0;0;0;0;0;1;-0.8660254037844384;-0.5000000000000004
2016-09-05;65.8684;0.0;1;0;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-06;64.7644;-1.1039999999999992;0;1;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-07;64.8306;0.06620000000000914;0;0;1;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-08;64.3804;-0.4502000000000095;0;0;0;1;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-09;63.973;-0.40739999999999554;0;0;0;0;1;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-10;64.1617;0.1886999999999972;0;0;0;0;0;1;0;-0.8660254037844384;-0.5000000000000004
2016-09-11;64.1617;0.0;0;0;0;0;0;0;1;-0.8660254037844384;-0.5000000000000004
2016-09-12;64.1617;0.0;1;0;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-13;65.0539;0.8922000000000025;0;1;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-14;64.8102;-0.24370000000000402;0;0;1;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-15;64.9737;0.1634999999999991;0;0;0;1;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-16;65.217;0.24330000000000496;0;0;0;0;1;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-17;64.994;-0.22299999999999898;0;0;0;0;0;1;0;-0.8660254037844384;-0.5000000000000004
2016-09-18;64.994;0.0;0;0;0;0;0;0;1;-0.8660254037844384;-0.5000000000000004
2016-09-19;64.994;0.0;1;0;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-20;64.9173;-0.07670000000000243;0;1;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-21;64.7513;-0.16599999999999682;0;0;1;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-22;64.4424;-0.3088999999999942;0;0;0;1;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-23;63.7942;-0.6482000000000099;0;0;0;0;1;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-24;63.8642;0.07000000000000028;0;0;0;0;0;1;0;-0.8660254037844384;-0.5000000000000004
2016-09-25;63.8642;0.0;0;0;0;0;0;0;1;-0.8660254037844384;-0.5000000000000004
2016-09-26;63.8642;0.0;1;0;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-27;64.1506;0.28640000000000043;0;1;0;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-28;63.6921;-0.4584999999999937;0;0;1;0;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-29;63.9509;0.2587999999999937;0;0;0;1;0;0;0;-0.8660254037844384;-0.5000000000000004
2016-09-30;63.1581;-0.7927999999999997;0;0;0;0;1;0;0;-0.8660254037844384;-0.5000000000000004
2016-10-01;63.396;0.23790000000000333;0;0;0;0;0;1;0;-1.0;-1.8369701987210297e-16
2016-10-02;63.396;0.0;0;0;0;0;0;0;1;-1.0;-1.8369701987210297e-16
2016-10-03;63.396;0.0;1;0;0;0;0;0;0;-1.0;-1.8369701987210297e-16
